,id_x,matchid,player,championid,ss1,ss2,role,position,id_y,gameid,platformid,queueid,seasonid,duration,creation,version,id,win,item1,item2,item3,item4,item5,item6,trinket,kills,deaths,assists,largestkillingspree,largestmultikill,killingsprees,longesttimespentliving,doublekills,triplekills,quadrakills,pentakills,legendarykills,totdmgdealt,magicdmgdealt,physicaldmgdealt,truedmgdealt,largestcrit,totdmgtochamp,magicdmgtochamp,physdmgtochamp,truedmgtochamp,totheal,totunitshealed,dmgselfmit,dmgtoobj,dmgtoturrets,visionscore,timecc,totdmgtaken,magicdmgtaken,physdmgtaken,truedmgtaken,goldearned,goldspent,turretkills,inhibkills,totminionskilled,neutralminionskilled,ownjunglekills,enemyjunglekills,totcctimedealt,champlvl,pinksbought,wardsbought,wardsplaced,wardskilled,firstblood
9872,9881,997,3,81,4,7,DUO_CARRY,BOT,997,2493575541,EUW1,410,7,2381,1453833261951,6.1.0.484,997,1,3142,3009,3814,3147,3035,3034,3340,11,4,7,4,2,3,871,1,0,0,0,0,194186,6094,184391,3700,1027,31816,3262,27432,1121,3257,3,223,0,14558,0,0,15367,6839,8320,208,15354,13425,5,0,211,3,0,3,214,17,1,0,15,0,0
9873,9882,997,4,64,4,11,NONE,JUNGLE,997,2493575541,EUW1,410,7,2381,1453833261951,6.1.0.484,997,1,3142,3009,3814,3147,3035,3034,3340,11,4,7,4,2,3,871,1,0,0,0,0,194186,6094,184391,3700,1027,31816,3262,27432,1121,3257,3,223,0,14558,0,0,15367,6839,8320,208,15354,13425,5,0,211,3,0,3,214,17,1,0,15,0,0
9874,9883,997,5,41,4,12,SOLO,TOP,997,2493575541,EUW1,410,7,2381,1453833261951,6.1.0.484,997,1,3142,3009,3814,3147,3035,3034,3340,11,4,7,4,2,3,871,1,0,0,0,0,194186,6094,184391,3700,1027,31816,3262,27432,1121,3257,3,223,0,14558,0,0,15367,6839,8320,208,15354,13425,5,0,211,3,0,3,214,17,1,0,15,0,0
9875,9884,997,6,19,4,11,NONE,JUNGLE,997,2493575541,EUW1,410,7,2381,1453833261951,6.1.0.484,997,1,3142,3009,3814,3147,3035,3034,3340,11,4,7,4,2,3,871,1,0,0,0,0,194186,6094,184391,3700,1027,31816,3262,27432,1121,3257,3,223,0,14558,0,0,15367,6839,8320,208,15354,13425,5,0,211,3,0,3,214,17,1,0,15,0,0
9876,9885,997,7,429,4,7,DUO_CARRY,BOT,997,2493575541,EUW1,410,7,2381,1453833261951,6.1.0.484,997,1,3142,3009,3814,3147,3035,3034,3340,11,4,7,4,2,3,871,1,0,0,0,0,194186,6094,184391,3700,1027,31816,3262,27432,1121,3257,3,223,0,14558,0,0,15367,6839,8320,208,15354,13425,5,0,211,3,0,3,214,17,1,0,15,0,0
9877,9886,997,8,86,4,12,SOLO,TOP,997,2493575541,EUW1,410,7,2381,1453833261951,6.1.0.484,997,1,3142,3009,3814,3147,3035,3034,3340,11,4,7,4,2,3,871,1,0,0,0,0,194186,6094,184391,3700,1027,31816,3262,27432,1121,3257,3,223,0,14558,0,0,15367,6839,8320,208,15354,13425,5,0,211,3,0,3,214,17,1,0,15,0,0
9878,9887,997,9,268,4,21,SOLO,MID,997,2493575541,EUW1,410,7,2381,1453833261951,6.1.0.484,997,1,3142,3009,3814,3147,3035,3034,3340,11,4,7,4,2,3,871,1,0,0,0,0,194186,6094,184391,3700,1027,31816,3262,27432,1121,3257,3,223,0,14558,0,0,15367,6839,8320,208,15354,13425,5,0,211,3,0,3,214,17,1,0,15,0,0
9879,9888,997,10,117,4,3,DUO_SUPPORT,BOT,997,2493575541,EUW1,410,7,2381,1453833261951,6.1.0.484,997,1,3142,3009,3814,3147,3035,3034,3340,11,4,7,4,2,3,871,1,0,0,0,0,194186,6094,184391,3700,1027,31816,3262,27432,1121,3257,3,223,0,14558,0,0,15367,6839,8320,208,15354,13425,5,0,211,3,0,3,214,17,1,0,15,0,0
9880,9889,998,1,432,3,4,DUO_SUPPORT,BOT,998,2493425654,EUW1,410,7,1858,1453830330173,6.1.0.484,998,1,3092,1052,3285,3117,3165,1026,3340,2,5,13,0,1,0,798,0,0,0,0,0,58327,48420,9438,467,0,14506,13534,972,0,1165,5,390,0,1991,0,0,13350,6498,6833,18,11845,11085,1,0,39,15,1,14,222,15,0,0,11,1,0
9881,9890,998,2,104,4,7,DUO_CARRY,BOT,998,2493425654,EUW1,410,7,1858,1453830330173,6.1.0.484,998,1,3092,1052,3285,3117,3165,1026,3340,2,5,13,0,1,0,798,0,0,0,0,0,58327,48420,9438,467,0,14506,13534,972,0,1165,5,390,0,1991,0,0,13350,6498,6833,18,11845,11085,1,0,39,15,1,14,222,15,0,0,11,1,0
9882,9891,998,3,150,4,12,SOLO,TOP,998,2493425654,EUW1,410,7,1858,1453830330173,6.1.0.484,998,1,3092,1052,3285,3117,3165,1026,3340,2,5,13,0,1,0,798,0,0,0,0,0,58327,48420,9438,467,0,14506,13534,972,0,1165,5,390,0,1991,0,0,13350,6498,6833,18,11845,11085,1,0,39,15,1,14,222,15,0,0,11,1,0
9883,9892,998,4,120,11,6,NONE,JUNGLE,998,2493425654,EUW1,410,7,1858,1453830330173,6.1.0.484,998,1,3092,1052,3285,3117,3165,1026,3340,2,5,13,0,1,0,798,0,0,0,0,0,58327,48420,9438,467,0,14506,13534,972,0,1165,5,390,0,1991,0,0,13350,6498,6833,18,11845,11085,1,0,39,15,1,14,222,15,0,0,11,1,0
9884,9893,998,5,99,4,6,SOLO,MID,998,2493425654,EUW1,410,7,1858,1453830330173,6.1.0.484,998,1,3092,1052,3285,3117,3165,1026,3340,2,5,13,0,1,0,798,0,0,0,0,0,58327,48420,9438,467,0,14506,13534,972,0,1165,5,390,0,1991,0,0,13350,6498,6833,18,11845,11085,1,0,39,15,1,14,222,15,0,0,11,1,0
9885,9894,998,6,114,4,7,SOLO,TOP,998,2493425654,EUW1,410,7,1858,1453830330173,6.1.0.484,998,1,3092,1052,3285,3117,3165,1026,3340,2,5,13,0,1,0,798,0,0,0,0,0,58327,48420,9438,467,0,14506,13534,972,0,1165,5,390,0,1991,0,0,13350,6498,6833,18,11845,11085,1,0,39,15,1,14,222,15,0,0,11,1,0
9886,9895,998,7,89,4,3,DUO_SUPPORT,BOT,998,2493425654,EUW1,410,7,1858,1453830330173,6.1.0.484,998,1,3092,1052,3285,3117,3165,1026,3340,2,5,13,0,1,0,798,0,0,0,0,0,58327,48420,9438,467,0,14506,13534,972,0,1165,5,390,0,1991,0,0,13350,6498,6833,18,11845,11085,1,0,39,15,1,14,222,15,0,0,11,1,0
9887,9896,998,8,103,4,14,SOLO,MID,998,2493425654,EUW1,410,7,1858,1453830330173,6.1.0.484,998,1,3092,1052,3285,3117,3165,1026,3340,2,5,13,0,1,0,798,0,0,0,0,0,58327,48420,9438,467,0,14506,13534,972,0,1165,5,390,0,1991,0,0,13350,6498,6833,18,11845,11085,1,0,39,15,1,14,222,15,0,0,11,1,0
9888,9897,998,9,28,11,4,NONE,JUNGLE,998,2493425654,EUW1,410,7,1858,1453830330173,6.1.0.484,998,1,3092,1052,3285,3117,3165,1026,3340,2,5,13,0,1,0,798,0,0,0,0,0,58327,48420,9438,467,0,14506,13534,972,0,1165,5,390,0,1991,0,0,13350,6498,6833,18,11845,11085,1,0,39,15,1,14,222,15,0,0,11,1,0
9889,9898,998,10,42,4,7,DUO_CARRY,BOT,998,2493425654,EUW1,410,7,1858,1453830330173,6.1.0.484,998,1,3092,1052,3285,3117,3165,1026,3340,2,5,13,0,1,0,798,0,0,0,0,0,58327,48420,9438,467,0,14506,13534,972,0,1165,5,390,0,1991,0,0,13350,6498,6833,18,11845,11085,1,0,39,15,1,14,222,15,0,0,11,1,0
9890,9899,999,1,238,4,14,SOLO,MID,999,2493246512,EUW1,410,7,1698,1453827560751,6.1.0.484,999,0,3153,3087,3031,3006,3094,3036,3340,15,10,6,5,3,4,720,1,1,0,0,0,292689,75467,192458,24762,1297,35945,4049,25073,6821,10307,3,0,0,0,0,0,39183,19553,19074,556,19989,16700,1,0,323,13,11,2,386,18,0,0,12,3,0
9891,9900,999,2,15,4,7,DUO_CARRY,BOT,999,2493246512,EUW1,410,7,1698,1453827560751,6.1.0.484,999,0,3153,3087,3031,3006,3094,3036,3340,15,10,6,5,3,4,720,1,1,0,0,0,292689,75467,192458,24762,1297,35945,4049,25073,6821,10307,3,0,0,0,0,0,39183,19553,19074,556,19989,16700,1,0,323,13,11,2,386,18,0,0,12,3,0
9892,9901,999,3,114,4,12,SOLO,TOP,999,2493246512,EUW1,410,7,1698,1453827560751,6.1.0.484,999,0,3153,3087,3031,3006,3094,3036,3340,15,10,6,5,3,4,720,1,1,0,0,0,292689,75467,192458,24762,1297,35945,4049,25073,6821,10307,3,0,0,0,0,0,39183,19553,19074,556,19989,16700,1,0,323,13,11,2,386,18,0,0,12,3,0
9893,9902,999,4,40,3,4,DUO_SUPPORT,BOT,999,2493246512,EUW1,410,7,1698,1453827560751,6.1.0.484,999,0,3153,3087,3031,3006,3094,3036,3340,15,10,6,5,3,4,720,1,1,0,0,0,292689,75467,192458,24762,1297,35945,4049,25073,6821,10307,3,0,0,0,0,0,39183,19553,19074,556,19989,16700,1,0,323,13,11,2,386,18,0,0,12,3,0
9894,9903,999,5,104,4,11,NONE,JUNGLE,999,2493246512,EUW1,410,7,1698,1453827560751,6.1.0.484,999,0,3153,3087,3031,3006,3094,3036,3340,15,10,6,5,3,4,720,1,1,0,0,0,292689,75467,192458,24762,1297,35945,4049,25073,6821,10307,3,0,0,0,0,0,39183,19553,19074,556,19989,16700,1,0,323,13,11,2,386,18,0,0,12,3,0
9895,9904,999,6,254,4,11,NONE,JUNGLE,999,2493246512,EUW1,410,7,1698,1453827560751,6.1.0.484,999,0,3153,3087,3031,3006,3094,3036,3340,15,10,6,5,3,4,720,1,1,0,0,0,292689,75467,192458,24762,1297,35945,4049,25073,6821,10307,3,0,0,0,0,0,39183,19553,19074,556,19989,16700,1,0,323,13,11,2,386,18,0,0,12,3,0
9896,9905,999,7,63,4,3,SOLO,MID,999,2493246512,EUW1,410,7,1698,1453827560751,6.1.0.484,999,0,3153,3087,3031,3006,3094,3036,3340,15,10,6,5,3,4,720,1,1,0,0,0,292689,75467,192458,24762,1297,35945,4049,25073,6821,10307,3,0,0,0,0,0,39183,19553,19074,556,19989,16700,1,0,323,13,11,2,386,18,0,0,12,3,0
9897,9906,999,8,8,12,4,SOLO,TOP,999,2493246512,EUW1,410,7,1698,1453827560751,6.1.0.484,999,0,3153,3087,3031,3006,3094,3036,3340,15,10,6,5,3,4,720,1,1,0,0,0,292689,75467,192458,24762,1297,35945,4049,25073,6821,10307,3,0,0,0,0,0,39183,19553,19074,556,19989,16700,1,0,323,13,11,2,386,18,0,0,12,3,0
9898,9907,999,9,412,4,3,DUO_SUPPORT,BOT,999,2493246512,EUW1,410,7,1698,1453827560751,6.1.0.484,999,0,3153,3087,3031,3006,3094,3036,3340,15,10,6,5,3,4,720,1,1,0,0,0,292689,75467,192458,24762,1297,35945,4049,25073,6821,10307,3,0,0,0,0,0,39183,19553,19074,556,19989,16700,1,0,323,13,11,2,386,18,0,0,12,3,0
9899,9908,999,10,67,4,7,DUO_CARRY,BOT,999,2493246512,EUW1,410,7,1698,1453827560751,6.1.0.484,999,0,3153,3087,3031,3006,3094,3036,3340,15,10,6,5,3,4,720,1,1,0,0,0,292689,75467,192458,24762,1297,35945,4049,25073,6821,10307,3,0,0,0,0,0,39183,19553,19074,556,19989,16700,1,0,323,13,11,2,386,18,0,0,12,3,0
9900,9909,1000,1,61,21,4,SOLO,MID,1000,2493231781,EUW1,410,7,983,1453826079955,6.1.0.484,1000,0,3191,3165,3089,3020,3135,1052,3340,1,9,7,0,1,0,1047,0,0,0,0,0,200909,171061,29560,288,0,24697,22807,1602,288,3975,1,0,0,0,0,0,27045,8382,17501,1161,14086,13210,0,0,266,0,0,0,754,18,1,0,14,2,0
9901,9910,1000,2,75,4,12,SOLO,TOP,1000,2493231781,EUW1,410,7,983,1453826079955,6.1.0.484,1000,0,3191,3165,3089,3020,3135,1052,3340,1,9,7,0,1,0,1047,0,0,0,0,0,200909,171061,29560,288,0,24697,22807,1602,288,3975,1,0,0,0,0,0,27045,8382,17501,1161,14086,13210,0,0,266,0,0,0,754,18,1,0,14,2,0
9902,9911,1000,3,254,4,11,NONE,JUNGLE,1000,2493231781,EUW1,410,7,983,1453826079955,6.1.0.484,1000,0,3191,3165,3089,3020,3135,1052,3340,1,9,7,0,1,0,1047,0,0,0,0,0,200909,171061,29560,288,0,24697,22807,1602,288,3975,1,0,0,0,0,0,27045,8382,17501,1161,14086,13210,0,0,266,0,0,0,754,18,1,0,14,2,0
9903,9912,1000,4,67,7,4,DUO_CARRY,BOT,1000,2493231781,EUW1,410,7,983,1453826079955,6.1.0.484,1000,0,3191,3165,3089,3020,3135,1052,3340,1,9,7,0,1,0,1047,0,0,0,0,0,200909,171061,29560,288,0,24697,22807,1602,288,3975,1,0,0,0,0,0,27045,8382,17501,1161,14086,13210,0,0,266,0,0,0,754,18,1,0,14,2,0
9904,9913,1000,5,89,14,4,DUO_SUPPORT,BOT,1000,2493231781,EUW1,410,7,983,1453826079955,6.1.0.484,1000,0,3191,3165,3089,3020,3135,1052,3340,1,9,7,0,1,0,1047,0,0,0,0,0,200909,171061,29560,288,0,24697,22807,1602,288,3975,1,0,0,0,0,0,27045,8382,17501,1161,14086,13210,0,0,266,0,0,0,754,18,1,0,14,2,0
9905,9914,1000,6,412,14,4,DUO_SUPPORT,BOT,1000,2493231781,EUW1,410,7,983,1453826079955,6.1.0.484,1000,0,3191,3165,3089,3020,3135,1052,3340,1,9,7,0,1,0,1047,0,0,0,0,0,200909,171061,29560,288,0,24697,22807,1602,288,3975,1,0,0,0,0,0,27045,8382,17501,1161,14086,13210,0,0,266,0,0,0,754,18,1,0,14,2,0
9906,9915,1000,7,1,4,14,SOLO,MID,1000,2493231781,EUW1,410,7,983,1453826079955,6.1.0.484,1000,0,3191,3165,3089,3020,3135,1052,3340,1,9,7,0,1,0,1047,0,0,0,0,0,200909,171061,29560,288,0,24697,22807,1602,288,3975,1,0,0,0,0,0,27045,8382,17501,1161,14086,13210,0,0,266,0,0,0,754,18,1,0,14,2,0
9907,9916,1000,8,429,4,7,DUO_CARRY,BOT,1000,2493231781,EUW1,410,7,983,1453826079955,6.1.0.484,1000,0,3191,3165,3089,3020,3135,1052,3340,1,9,7,0,1,0,1047,0,0,0,0,0,200909,171061,29560,288,0,24697,22807,1602,288,3975,1,0,0,0,0,0,27045,8382,17501,1161,14086,13210,0,0,266,0,0,0,754,18,1,0,14,2,0
9908,9917,1000,9,54,12,4,SOLO,TOP,1000,2493231781,EUW1,410,7,983,1453826079955,6.1.0.484,1000,0,3191,3165,3089,3020,3135,1052,3340,1,9,7,0,1,0,1047,0,0,0,0,0,200909,171061,29560,288,0,24697,22807,1602,288,3975,1,0,0,0,0,0,27045,8382,17501,1161,14086,13210,0,0,266,0,0,0,754,18,1,0,14,2,0
9909,9918,1000,10,33,4,11,NONE,JUNGLE,1000,2493231781,EUW1,410,7,983,1453826079955,6.1.0.484,1000,0,3191,3165,3089,3020,3135,1052,3340,1,9,7,0,1,0,1047,0,0,0,0,0,200909,171061,29560,288,0,24697,22807,1602,288,3975,1,0,0,0,0,0,27045,8382,17501,1161,14086,13210,0,0,266,0,0,0,754,18,1,0,14,2,0
9910,9919,1001,1,432,4,3,DUO_SUPPORT,BOT,1001,2493082986,EUW1,410,7,1987,1453823287860,6.1.0.484,1001,0,3401,2045,3107,3117,3050,3109,3364,3,5,18,0,1,0,1053,0,0,0,0,0,36141,23263,12236,641,252,10656,7770,2244,641,11045,8,0,0,0,0,0,33051,14785,17573,692,13595,12375,0,0,50,0,0,0,198,17,2,0,36,4,0
9911,9920,1001,2,59,4,11,NONE,JUNGLE,1001,2493082986,EUW1,410,7,1987,1453823287860,6.1.0.484,1001,0,3401,2045,3107,3117,3050,3109,3364,3,5,18,0,1,0,1053,0,0,0,0,0,36141,23263,12236,641,252,10656,7770,2244,641,11045,8,0,0,0,0,0,33051,14785,17573,692,13595,12375,0,0,50,0,0,0,198,17,2,0,36,4,0
9912,9921,1001,3,7,4,14,SOLO,MID,1001,2493082986,EUW1,410,7,1987,1453823287860,6.1.0.484,1001,0,3401,2045,3107,3117,3050,3109,3364,3,5,18,0,1,0,1053,0,0,0,0,0,36141,23263,12236,641,252,10656,7770,2244,641,11045,8,0,0,0,0,0,33051,14785,17573,692,13595,12375,0,0,50,0,0,0,198,17,2,0,36,4,0
9913,9922,1001,4,133,7,4,DUO_CARRY,BOT,1001,2493082986,EUW1,410,7,1987,1453823287860,6.1.0.484,1001,0,3401,2045,3107,3117,3050,3109,3364,3,5,18,0,1,0,1053,0,0,0,0,0,36141,23263,12236,641,252,10656,7770,2244,641,11045,8,0,0,0,0,0,33051,14785,17573,692,13595,12375,0,0,50,0,0,0,198,17,2,0,36,4,0
9914,9923,1001,5,78,12,4,SOLO,TOP,1001,2493082986,EUW1,410,7,1987,1453823287860,6.1.0.484,1001,0,3401,2045,3107,3117,3050,3109,3364,3,5,18,0,1,0,1053,0,0,0,0,0,36141,23263,12236,641,252,10656,7770,2244,641,11045,8,0,0,0,0,0,33051,14785,17573,692,13595,12375,0,0,50,0,0,0,198,17,2,0,36,4,0
9915,9924,1001,6,89,4,14,DUO_SUPPORT,BOT,1001,2493082986,EUW1,410,7,1987,1453823287860,6.1.0.484,1001,0,3401,2045,3107,3117,3050,3109,3364,3,5,18,0,1,0,1053,0,0,0,0,0,36141,23263,12236,641,252,10656,7770,2244,641,11045,8,0,0,0,0,0,33051,14785,17573,692,13595,12375,0,0,50,0,0,0,198,17,2,0,36,4,0
9916,9925,1001,7,107,4,11,NONE,JUNGLE,1001,2493082986,EUW1,410,7,1987,1453823287860,6.1.0.484,1001,0,3401,2045,3107,3117,3050,3109,3364,3,5,18,0,1,0,1053,0,0,0,0,0,36141,23263,12236,641,252,10656,7770,2244,641,11045,8,0,0,0,0,0,33051,14785,17573,692,13595,12375,0,0,50,0,0,0,198,17,2,0,36,4,0
9917,9926,1001,8,254,4,12,SOLO,TOP,1001,2493082986,EUW1,410,7,1987,1453823287860,6.1.0.484,1001,0,3401,2045,3107,3117,3050,3109,3364,3,5,18,0,1,0,1053,0,0,0,0,0,36141,23263,12236,641,252,10656,7770,2244,641,11045,8,0,0,0,0,0,33051,14785,17573,692,13595,12375,0,0,50,0,0,0,198,17,2,0,36,4,0
9918,9927,1001,9,119,4,7,DUO_CARRY,BOT,1001,2493082986,EUW1,410,7,1987,1453823287860,6.1.0.484,1001,0,3401,2045,3107,3117,3050,3109,3364,3,5,18,0,1,0,1053,0,0,0,0,0,36141,23263,12236,641,252,10656,7770,2244,641,11045,8,0,0,0,0,0,33051,14785,17573,692,13595,12375,0,0,50,0,0,0,198,17,2,0,36,4,0
9919,9928,1001,10,42,4,7,SOLO,MID,1001,2493082986,EUW1,410,7,1987,1453823287860,6.1.0.484,1001,0,3401,2045,3107,3117,3050,3109,3364,3,5,18,0,1,0,1053,0,0,0,0,0,36141,23263,12236,641,252,10656,7770,2244,641,11045,8,0,0,0,0,0,33051,14785,17573,692,13595,12375,0,0,50,0,0,0,198,17,2,0,36,4,0
9920,9929,1002,1,412,3,4,DUO_SUPPORT,BOT,1002,2492919095,EUW1,410,7,1521,1453818401199,6.1.0.484,1002,0,3116,3742,3020,3027,3151,3211,3340,6,9,3,3,2,1,815,1,0,0,0,0,227148,217271,8434,1442,0,53164,50838,1012,1314,4932,1,0,0,0,0,0,50076,19081,28880,2114,15227,14600,2,0,258,0,0,0,2314,18,0,0,11,0,0
9921,9930,1002,2,81,7,4,DUO_CARRY,BOT,1002,2492919095,EUW1,410,7,1521,1453818401199,6.1.0.484,1002,0,3116,3742,3020,3027,3151,3211,3340,6,9,3,3,2,1,815,1,0,0,0,0,227148,217271,8434,1442,0,53164,50838,1012,1314,4932,1,0,0,0,0,0,50076,19081,28880,2114,15227,14600,2,0,258,0,0,0,2314,18,0,0,11,0,0
9922,9931,1002,3,157,14,4,SOLO,MID,1002,2492919095,EUW1,410,7,1521,1453818401199,6.1.0.484,1002,0,3116,3742,3020,3027,3151,3211,3340,6,9,3,3,2,1,815,1,0,0,0,0,227148,217271,8434,1442,0,53164,50838,1012,1314,4932,1,0,0,0,0,0,50076,19081,28880,2114,15227,14600,2,0,258,0,0,0,2314,18,0,0,11,0,0
9923,9932,1002,4,54,4,12,SOLO,TOP,1002,2492919095,EUW1,410,7,1521,1453818401199,6.1.0.484,1002,0,3116,3742,3020,3027,3151,3211,3340,6,9,3,3,2,1,815,1,0,0,0,0,227148,217271,8434,1442,0,53164,50838,1012,1314,4932,1,0,0,0,0,0,50076,19081,28880,2114,15227,14600,2,0,258,0,0,0,2314,18,0,0,11,0,0
9924,9933,1002,5,62,4,11,NONE,JUNGLE,1002,2492919095,EUW1,410,7,1521,1453818401199,6.1.0.484,1002,0,3116,3742,3020,3027,3151,3211,3340,6,9,3,3,2,1,815,1,0,0,0,0,227148,217271,8434,1442,0,53164,50838,1012,1314,4932,1,0,0,0,0,0,50076,19081,28880,2114,15227,14600,2,0,258,0,0,0,2314,18,0,0,11,0,0
9925,9934,1002,6,9,11,4,NONE,JUNGLE,1002,2492919095,EUW1,410,7,1521,1453818401199,6.1.0.484,1002,0,3116,3742,3020,3027,3151,3211,3340,6,9,3,3,2,1,815,1,0,0,0,0,227148,217271,8434,1442,0,53164,50838,1012,1314,4932,1,0,0,0,0,0,50076,19081,28880,2114,15227,14600,2,0,258,0,0,0,2314,18,0,0,11,0,0
9926,9935,1002,7,41,12,4,SOLO,TOP,1002,2492919095,EUW1,410,7,1521,1453818401199,6.1.0.484,1002,0,3116,3742,3020,3027,3151,3211,3340,6,9,3,3,2,1,815,1,0,0,0,0,227148,217271,8434,1442,0,53164,50838,1012,1314,4932,1,0,0,0,0,0,50076,19081,28880,2114,15227,14600,2,0,258,0,0,0,2314,18,0,0,11,0,0
9927,9936,1002,8,89,4,3,DUO_SUPPORT,BOT,1002,2492919095,EUW1,410,7,1521,1453818401199,6.1.0.484,1002,0,3116,3742,3020,3027,3151,3211,3340,6,9,3,3,2,1,815,1,0,0,0,0,227148,217271,8434,1442,0,53164,50838,1012,1314,4932,1,0,0,0,0,0,50076,19081,28880,2114,15227,14600,2,0,258,0,0,0,2314,18,0,0,11,0,0
9928,9937,1002,9,429,4,7,DUO_CARRY,BOT,1002,2492919095,EUW1,410,7,1521,1453818401199,6.1.0.484,1002,0,3116,3742,3020,3027,3151,3211,3340,6,9,3,3,2,1,815,1,0,0,0,0,227148,217271,8434,1442,0,53164,50838,1012,1314,4932,1,0,0,0,0,0,50076,19081,28880,2114,15227,14600,2,0,258,0,0,0,2314,18,0,0,11,0,0
9929,9938,1002,10,103,4,14,SOLO,MID,1002,2492919095,EUW1,410,7,1521,1453818401199,6.1.0.484,1002,0,3116,3742,3020,3027,3151,3211,3340,6,9,3,3,2,1,815,1,0,0,0,0,227148,217271,8434,1442,0,53164,50838,1012,1314,4932,1,0,0,0,0,0,50076,19081,28880,2114,15227,14600,2,0,258,0,0,0,2314,18,0,0,11,0,0
9930,9939,1003,1,43,4,3,DUO_SUPPORT,BOT,1003,2492900577,EUW1,410,7,2077,1453814648771,6.1.0.484,1003,0,1401,3143,3074,3047,3071,0,3340,4,5,10,3,1,1,1127,0,0,0,0,0,185543,34182,138617,12744,0,15352,2154,12053,1144,9178,1,0,0,0,0,0,36861,13934,22712,213,13975,13400,0,0,91,84,62,22,405,17,1,0,18,0,0
9931,9940,1003,2,157,4,14,SOLO,MID,1003,2492900577,EUW1,410,7,2077,1453814648771,6.1.0.484,1003,0,1401,3143,3074,3047,3071,0,3340,4,5,10,3,1,1,1127,0,0,0,0,0,185543,34182,138617,12744,0,15352,2154,12053,1144,9178,1,0,0,0,0,0,36861,13934,22712,213,13975,13400,0,0,91,84,62,22,405,17,1,0,18,0,0
9932,9941,1003,3,11,11,4,NONE,JUNGLE,1003,2492900577,EUW1,410,7,2077,1453814648771,6.1.0.484,1003,0,1401,3143,3074,3047,3071,0,3340,4,5,10,3,1,1,1127,0,0,0,0,0,185543,34182,138617,12744,0,15352,2154,12053,1144,9178,1,0,0,0,0,0,36861,13934,22712,213,13975,13400,0,0,91,84,62,22,405,17,1,0,18,0,0
9933,9942,1003,4,98,4,12,SOLO,TOP,1003,2492900577,EUW1,410,7,2077,1453814648771,6.1.0.484,1003,0,1401,3143,3074,3047,3071,0,3340,4,5,10,3,1,1,1127,0,0,0,0,0,185543,34182,138617,12744,0,15352,2154,12053,1144,9178,1,0,0,0,0,0,36861,13934,22712,213,13975,13400,0,0,91,84,62,22,405,17,1,0,18,0,0
9934,9943,1003,5,81,7,4,DUO_CARRY,BOT,1003,2492900577,EUW1,410,7,2077,1453814648771,6.1.0.484,1003,0,1401,3143,3074,3047,3071,0,3340,4,5,10,3,1,1,1127,0,0,0,0,0,185543,34182,138617,12744,0,15352,2154,12053,1144,9178,1,0,0,0,0,0,36861,13934,22712,213,13975,13400,0,0,91,84,62,22,405,17,1,0,18,0,0
9935,9944,1003,6,60,11,4,NONE,JUNGLE,1003,2492900577,EUW1,410,7,2077,1453814648771,6.1.0.484,1003,0,1401,3143,3074,3047,3071,0,3340,4,5,10,3,1,1,1127,0,0,0,0,0,185543,34182,138617,12744,0,15352,2154,12053,1144,9178,1,0,0,0,0,0,36861,13934,22712,213,13975,13400,0,0,91,84,62,22,405,17,1,0,18,0,0
9936,9945,1003,7,40,4,3,DUO_SUPPORT,BOT,1003,2492900577,EUW1,410,7,2077,1453814648771,6.1.0.484,1003,0,1401,3143,3074,3047,3071,0,3340,4,5,10,3,1,1,1127,0,0,0,0,0,185543,34182,138617,12744,0,15352,2154,12053,1144,9178,1,0,0,0,0,0,36861,13934,22712,213,13975,13400,0,0,91,84,62,22,405,17,1,0,18,0,0
9937,9946,1003,8,92,14,4,SOLO,MID,1003,2492900577,EUW1,410,7,2077,1453814648771,6.1.0.484,1003,0,1401,3143,3074,3047,3071,0,3340,4,5,10,3,1,1,1127,0,0,0,0,0,185543,34182,138617,12744,0,15352,2154,12053,1144,9178,1,0,0,0,0,0,36861,13934,22712,213,13975,13400,0,0,91,84,62,22,405,17,1,0,18,0,0
9938,9947,1003,9,75,4,12,SOLO,TOP,1003,2492900577,EUW1,410,7,2077,1453814648771,6.1.0.484,1003,0,1401,3143,3074,3047,3071,0,3340,4,5,10,3,1,1,1127,0,0,0,0,0,185543,34182,138617,12744,0,15352,2154,12053,1144,9178,1,0,0,0,0,0,36861,13934,22712,213,13975,13400,0,0,91,84,62,22,405,17,1,0,18,0,0
9939,9948,1003,10,429,4,7,DUO_CARRY,BOT,1003,2492900577,EUW1,410,7,2077,1453814648771,6.1.0.484,1003,0,1401,3143,3074,3047,3071,0,3340,4,5,10,3,1,1,1127,0,0,0,0,0,185543,34182,138617,12744,0,15352,2154,12053,1144,9178,1,0,0,0,0,0,36861,13934,22712,213,13975,13400,0,0,91,84,62,22,405,17,1,0,18,0,0
9940,9949,1004,1,35,11,14,NONE,JUNGLE,1004,2492866557,EUW1,410,7,1097,1453812452169,6.1.0.484,1004,1,3142,3074,3814,1400,3009,3147,3340,5,7,7,2,1,2,1741,0,0,0,0,0,330859,6600,305748,18509,0,16536,2814,12525,1195,17304,1,0,0,0,0,0,47802,16373,30322,1106,18844,17675,2,1,121,156,96,60,617,18,0,0,22,5,0
